,Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,ROI_Flag
17196,TI-CMP-18196,SEO,Youth,13.0,"WhatsApp, Google",21536.0,1658.0,825.0,308.0,210980.0,208.7,2.28,English,12.96,Working Women,2024-11-17,Profit
17197,TI-CMP-18197,SEO,College Students,20.0,"Email, Instagram",26939.0,3557.0,1448.0,1157.0,666432.0,187.6,2.07,Bengali,22.87,Youth,2024-07-20,Profit
17198,TI-CMP-18198,Email,Tier 2 City Customers,17.0,"YouTube, WhatsApp, Instagram",55698.0,2186.0,1120.0,856.0,389480.0,104.29,3.36,English,7.47,College Students,2025-01-26,Profit
17199,TI-CMP-18199,Social Media,Working Women,6.0,"Google, Email, Facebook",98820.0,12469.0,5101.5,777.0,566352.0,27.28,8.335,Tamil,19.69,Youth,2025-04-27,Profit
17200,TI-CMP-18200,SEO,Premium Shoppers,5.0,"WhatsApp, Instagram",12552.0,1101.0,577.0,407.0,239723.0,509.26,0.16,English,13.760886492146597,College Students,2025-02-14,Profit
17201,TI-CMP-18201,SEO,Youth,30.0,"Instagram, WhatsApp",38380.0,2702.0,1322.0,452.0,215152.0,178.75,1.66,Bengali,11.66,College Students,2024-12-20,Profit
17202,TI-CMP-18202,Social Media,Working Women,9.0,"Email, YouTube",66910.0,8289.0,2877.0,1568.0,961184.0,149.42,3.1,English,19.03,Premium Shoppers,2025-02-24,Profit
17203,TI-CMP-18203,Influencer,College Students,28.0,"Facebook, Google",58328.0,3865.0,1802.0,1301.0,766289.0,219.68,1.68,Bengali,11.95,Youth,2024-11-08,Profit
17204,TI-CMP-18204,Influencer,Tier 2 City Customers,29.0,WhatsApp,48208.0,2847.0,1666.0,1006.0,256530.0,211.57,0.21,English,11.45,Youth,2025-04-29,Profit
17205,TI-CMP-18205,Paid Ads,Tier 2 City Customers,10.0,Google,68309.0,9260.0,4524.0,2624.0,359270.0,98.23,0.39,Bengali,24.02,College Students,2024-07-29,Profit
17206,TI-CMP-18206,Email,Working Women,10.0,"Google, Instagram",53146.0,3919.0,3343.0,1091.0,573866.0,159.15,2.31,Hindi,19.18,Premium Shoppers,2025-04-23,Profit
17207,TI-CMP-18207,SEO,Premium Shoppers,18.0,"WhatsApp, Instagram, Google",99659.0,3593.0,1847.0,1224.0,620568.0,240.0,1.11,English,6.69,Youth,2024-08-02,Profit
17208,TI-CMP-18208,SEO,Premium Shoppers,19.0,Facebook,84308.0,9236.0,4412.0,2115.0,977130.0,113.68,3.06,Hindi,18.7,Premium Shoppers,2024-10-15,Profit
17209,TI-CMP-18209,Social Media,College Students,28.0,"Instagram, YouTube",70257.0,4316.0,1347.0,667.0,234117.0,252.16,0.39,Tamil,9.01,Premium Shoppers,2025-01-02,Profit
17210,TI-CMP-18210,Influencer,Premium Shoppers,30.0,"Email, WhatsApp, YouTube",75187.0,2475.0,1016.0,718.0,533474.0,79.69,8.32,Bengali,5.6,Youth,2025-02-18,Profit
17211,TI-CMP-18211,Paid Ads,Youth,14.0,"WhatsApp, Facebook, Instagram",11689.0,250.0,53.0,18.0,8910.0,850.34375,-0.42,Hindi,2.75,Tier 2 City Customers,2024-08-02,Loss
17212,TI-CMP-18212,SEO,Tier 2 City Customers,7.0,"Email, WhatsApp, YouTube",95918.0,9107.0,2141.0,858.0,339768.0,69.94,4.66,English,12.62,College Students,2024-08-02,Profit
17213,TI-CMP-18213,SEO,Tier 2 City Customers,17.522264750789567,Instagram,35772.0,3534.0,1118.0,644.0,406364.0,213.36,1.96,English,13.760886492146597,Premium Shoppers,2024-08-02,Profit
17215,TI-CMP-18215,Paid Ads,Premium Shoppers,15.0,Facebook,73664.0,8883.0,2973.0,1398.0,472524.0,196.49,0.72,Hindi,17.99,Premium Shoppers,2025-05-23,Profit
17216,TI-CMP-18216,Paid Ads,Tier 2 City Customers,11.0,Instagram,53871.0,4587.0,1154.0,912.0,359270.0,301.2,0.31,English,12.35,Tier 2 City Customers,2025-05-10,Profit
17217,TI-CMP-18217,Email,Premium Shoppers,29.0,"WhatsApp, Instagram",37248.0,3116.0,1477.0,777.0,500544.0,74.9,7.6,English,14.26,Tier 2 City Customers,2025-03-05,Profit
17218,TI-CMP-18218,Email,Tier 2 City Customers,26.0,"YouTube, Facebook",31103.0,1587.0,353.0,268.0,83348.0,382.09,-0.19,Tamil,7.1,College Students,2025-04-16,Loss
17219,TI-CMP-18219,SEO,Youth,18.0,"Facebook, Google",41248.0,930.0,385.0,162.0,61884.0,850.34375,-0.55,Hindi,3.58,Tier 2 City Customers,2024-09-07,Loss
17220,TI-CMP-18220,Influencer,College Students,10.0,"Google, Facebook",88228.0,10219.0,2191.0,1596.0,740544.0,166.9,1.78,Bengali,15.87,Youth,2025-03-31,Profit
17222,TI-CMP-18222,Influencer,Tier 2 City Customers,23.0,Facebook,12927.0,3919.0,1477.0,471.0,225609.0,334.11,0.43,Tamil,23.89,Working Women,2024-11-14,Profit
17223,TI-CMP-18223,Email,Premium Shoppers,24.0,"Facebook, WhatsApp",25328.0,941.0,1477.0,144.0,74880.0,850.34375,-0.39,Hindi,5.24,Tier 2 City Customers,2024-11-20,Loss
17224,TI-CMP-18224,Social Media,Tier 2 City Customers,27.0,"YouTube, Instagram",27132.0,862.0,187.0,78.0,30810.0,850.34375,-0.54,Tamil,4.15,College Students,2025-03-24,Loss
17225,TI-CMP-18225,SEO,Premium Shoppers,17.522264750789567,"Google, Facebook",12088.0,525.0,257.0,123.0,64698.0,850.34375,-0.38,Hindi,7.49,Working Women,2025-06-03,Loss
17226,TI-CMP-18226,Social Media,Premium Shoppers,17.522264750789567,YouTube,96864.0,3919.0,676.0,486.0,324162.0,432.87,0.54,Hindi,4.26,Youth,2024-08-25,Profit
17227,TI-CMP-18227,Paid Ads,Working Women,14.0,"Email, Facebook, YouTube",79282.0,7402.0,2157.0,1456.0,944944.0,52.36,8.335,Hindi,13.89,Working Women,2024-10-19,Profit
17228,TI-CMP-18228,Social Media,Youth,20.0,"Google, Instagram, Facebook",91730.0,1978.0,507.0,268.0,168572.0,441.99,0.42,Tamil,3.0,Premium Shoppers,2024-12-09,Profit
17229,TI-CMP-18229,Influencer,Youth,11.0,"WhatsApp, Facebook, Instagram",97203.0,11483.0,5101.5,2742.5,823600.0,208.7,0.44,Bengali,21.32,College Students,2024-07-18,Profit
17230,TI-CMP-18230,Social Media,Working Women,14.0,"Facebook, Instagram",66548.0,1693.0,401.0,224.0,54208.0,850.34375,-0.72,Hindi,13.760886492146597,Tier 2 City Customers,2025-02-19,Loss
17231,TI-CMP-18231,Email,Youth,30.0,"Instagram, WhatsApp",95763.0,12981.0,3823.0,1521.0,707265.0,156.97,1.96,Hindi,20.15,Youth,2024-07-25,Profit
17232,TI-CMP-18232,SEO,Working Women,7.0,Google,10139.0,1134.0,255.0,185.0,58830.0,850.34375,-0.63,Hindi,15.52,Premium Shoppers,2025-04-14,Loss
17233,TI-CMP-18233,Social Media,Working Women,9.0,"Email, YouTube, Google",64195.0,3142.0,900.0,542.0,267206.0,208.7,1.36,English,7.14,College Students,2024-12-28,Profit
17234,TI-CMP-18234,SEO,Tier 2 City Customers,23.0,"Google, Instagram, Facebook",60595.0,6463.0,3026.0,1431.0,1094715.0,124.94,5.12,Bengali,18.02,College Students,2024-09-19,Profit
17235,TI-CMP-18235,Influencer,Working Women,23.0,"Facebook, Email",93003.0,7571.0,2781.0,1436.0,471008.0,130.27,1.52,Tamil,12.67,Tier 2 City Customers,2025-01-16,Profit
17236,TI-CMP-18236,Paid Ads,Working Women,18.0,"Email, Google, Instagram",15683.0,1804.0,428.0,175.0,46025.0,850.34375,-0.69,Hindi,15.35,Working Women,2024-09-08,Loss
17237,TI-CMP-18237,Email,Working Women,14.0,"Google, YouTube",77992.0,7634.0,2086.0,1246.0,697760.0,150.11,2.73,Tamil,14.06,Youth,2025-01-25,Profit
17239,TI-CMP-18239,Email,College Students,6.0,Facebook,27710.0,1594.0,739.0,274.0,61102.0,347.82,-0.36,Hindi,9.41,Premium Shoppers,2024-10-25,Loss
17240,TI-CMP-18240,SEO,Youth,28.0,"Facebook, Google",36003.0,3762.0,1639.0,814.0,615384.0,208.7,2.62,Tamil,17.26,Working Women,2025-02-13,Profit
17241,TI-CMP-18241,Email,Youth,10.0,Facebook,55016.23549001948,5591.0,3129.0,777.0,1061960.0,33.78,8.335,Hindi,21.08,Youth,2024-08-29,Profit
17242,TI-CMP-18242,SEO,Youth,7.0,"Google, Facebook, YouTube",40028.0,3325.0,1551.0,534.0,293166.0,381.64,0.44,Bengali,13.52,College Students,2025-05-01,Profit
17243,TI-CMP-18243,SEO,College Students,8.0,"WhatsApp, Facebook",12886.0,1744.0,1477.0,306.0,151470.0,513.43,-0.04,English,22.06,Working Women,2024-11-13,Loss
17244,TI-CMP-18244,SEO,Youth,16.0,"Email, Google",59007.0,8342.0,3721.0,1639.0,1147300.0,102.12,5.85,Tamil,23.22,Tier 2 City Customers,2025-02-04,Profit
17245,TI-CMP-18245,Paid Ads,Premium Shoppers,28.0,"WhatsApp, Email",25396.0,957.0,541.0,324.0,205740.0,510.02,0.25,Hindi,7.17,Premium Shoppers,2024-12-15,Profit
17246,TI-CMP-18246,Influencer,Tier 2 City Customers,29.0,Facebook,58740.0,8205.0,2962.0,1062.0,379134.0,160.46,1.22,Hindi,20.82,Premium Shoppers,2024-12-20,Profit
17247,TI-CMP-18247,Influencer,Working Women,18.0,"YouTube, Instagram, Google",38302.0,880.0,359.0,226.0,70512.0,754.19,-0.59,Tamil,3.82,Tier 2 City Customers,2024-07-06,Loss
17248,TI-CMP-18248,Social Media,Youth,17.0,"Facebook, YouTube",14108.0,1473.0,842.0,494.0,242554.0,462.0,0.06,Hindi,19.91,Youth,2025-03-08,Profit
17249,TI-CMP-18249,Social Media,Working Women,17.0,"WhatsApp, YouTube, Instagram",52212.0,1320.0,751.0,329.0,196413.0,596.43,0.0,Hindi,4.6,Premium Shoppers,2025-04-23,Profit
17250,TI-CMP-18250,Paid Ads,Youth,22.0,Facebook,58776.0,3222.0,932.0,711.0,229653.0,332.69,-0.03,Tamil,8.28,Working Women,2025-01-23,Loss
17252,TI-CMP-18252,SEO,Tier 2 City Customers,18.0,"WhatsApp, Email, Instagram",94724.0,12091.0,3884.0,1344.0,553728.0,177.47,1.32,Hindi,18.28,Premium Shoppers,2024-11-28,Profit
17253,TI-CMP-18253,Email,College Students,10.0,Facebook,30429.0,2375.0,1225.0,653.0,410084.0,317.55,0.98,Bengali,13.98,Youth,2024-11-22,Profit
17254,TI-CMP-18254,Influencer,College Students,5.0,"Email, Facebook, WhatsApp",58855.0,2522.0,1029.0,447.0,188187.0,248.21,0.7,English,6.79,Premium Shoppers,2025-04-23,Profit
17255,TI-CMP-18255,Influencer,Premium Shoppers,7.0,"Facebook, WhatsApp",83557.0,9526.0,4648.0,777.0,1204012.0,54.28,8.335,Tamil,20.94,Youth,2025-05-10,Profit
17256,TI-CMP-18256,Paid Ads,Tier 2 City Customers,8.0,"Facebook, Google, Instagram",87436.0,5453.0,1477.0,2103.0,1009440.0,50.55,8.335,English,11.66,Youth,2024-07-08,Profit
17257,TI-CMP-18257,Email,Youth,18.0,"Google, WhatsApp, Instagram",45337.0,4587.0,1477.0,2063.0,1272871.0,117.99,4.23,English,20.55,Youth,2024-09-11,Profit
17258,TI-CMP-18258,Social Media,Youth,30.0,"Google, YouTube, Facebook",59806.0,8169.0,2671.0,1681.0,421931.0,116.77,1.15,English,20.94,Premium Shoppers,2024-07-17,Profit
17259,TI-CMP-18259,Email,Premium Shoppers,7.0,"Instagram, YouTube, Google",34789.0,4100.0,1477.0,668.0,160320.0,218.92,0.1,Hindi,16.92,Youth,2024-08-15,Profit
17260,TI-CMP-18260,Social Media,Working Women,25.0,"WhatsApp, Google",77954.0,3919.0,1847.0,1410.0,1105440.0,171.51,3.57,Bengali,13.760886492146597,Youth,2025-03-14,Profit
17261,TI-CMP-18261,Social Media,College Students,8.0,"Google, WhatsApp, Facebook",11300.0,714.0,154.0,104.0,64792.0,850.34375,-0.27,English,13.760886492146597,College Students,2025-03-07,Loss
17262,TI-CMP-18262,Paid Ads,Tier 2 City Customers,15.0,"WhatsApp, Google",85083.0,12433.0,5101.5,2742.5,359270.0,33.4,2.92,Bengali,27.55,Premium Shoppers,2025-01-05,Profit
17263,TI-CMP-18263,SEO,College Students,5.0,"WhatsApp, Instagram",97010.0,3637.0,1477.0,1601.0,1101488.0,126.39,4.44,Bengali,7.53,College Students,2025-01-01,Profit
17264,TI-CMP-18264,Paid Ads,Premium Shoppers,18.0,Facebook,51171.0,2019.0,629.0,777.0,83485.0,408.78,-0.74,English,5.73,Working Women,2025-05-01,Loss
17265,TI-CMP-18265,Email,College Students,29.0,Google,65786.0,5456.0,1763.0,1397.0,743204.0,176.07,2.02,English,13.1,Tier 2 City Customers,2024-12-21,Profit
17266,TI-CMP-18266,Influencer,College Students,8.0,"Facebook, Instagram",63423.0,3919.0,1624.0,795.0,208290.0,365.39,-0.28,Bengali,16.54,Working Women,2024-07-27,Loss
17267,TI-CMP-18267,Social Media,Premium Shoppers,27.0,"WhatsApp, Email",68833.0,7833.0,4415.0,2742.5,1361049.625,65.41,6.59,Hindi,13.760886492146597,College Students,2025-01-26,Profit
17268,TI-CMP-18268,Paid Ads,Tier 2 City Customers,14.0,Email,71583.0,3919.0,1336.0,585.0,433485.0,175.45,3.22,Tamil,11.75,College Students,2024-08-12,Profit
17269,TI-CMP-18269,SEO,Premium Shoppers,28.0,YouTube,27168.0,896.0,306.0,93.0,23808.0,850.34375,-0.7,Hindi,4.77,Premium Shoppers,2024-12-02,Loss
17270,TI-CMP-18270,Influencer,Premium Shoppers,13.0,"Facebook, Instagram",95460.0,12981.0,4350.0,1915.0,972820.0,84.22,5.03,English,21.08,Youth,2025-01-18,Profit
17272,TI-CMP-18272,SEO,Premium Shoppers,11.0,"Facebook, Google",53357.0,6200.0,3496.0,2516.0,1361049.625,22.17,8.335,English,22.89,Youth,2025-03-18,Profit
17273,TI-CMP-18273,Social Media,College Students,20.0,"Facebook, Email",21614.0,2390.0,742.0,427.0,247660.0,208.7,1.78,Tamil,16.47,Premium Shoppers,2024-07-10,Profit
17274,TI-CMP-18274,SEO,Youth,26.0,YouTube,12472.0,711.0,385.0,288.0,359270.0,290.56,3.29,Hindi,11.1,Working Women,2024-12-16,Profit
17276,TI-CMP-18276,Social Media,College Students,29.0,"Instagram, Facebook, Email",93581.0,7268.0,2723.0,962.0,574314.0,305.96,0.95,Hindi,11.7,College Students,2024-10-04,Profit
17277,TI-CMP-18277,Paid Ads,Youth,7.0,Instagram,20543.0,1181.0,382.0,231.0,170247.0,850.34375,-0.13,Bengali,8.73,Premium Shoppers,2024-12-27,Loss
17278,TI-CMP-18278,Social Media,College Students,24.0,WhatsApp,23606.0,2432.0,1202.0,777.0,142623.0,273.66,-0.33,English,18.31,Youth,2025-01-21,Loss
17279,TI-CMP-18279,Social Media,Working Women,23.0,"Email, Google",29012.0,2405.0,932.0,655.0,499765.0,300.31,1.54,Hindi,13.76,Youth,2025-03-26,Profit
17280,TI-CMP-18280,Social Media,Working Women,5.0,"Google, Facebook",55016.23549001948,1988.0,975.0,480.0,372480.0,493.82,0.57,English,22.35,Working Women,2024-12-18,Profit
17281,TI-CMP-18281,Social Media,Premium Shoppers,12.0,Instagram,30116.0,2435.0,1020.0,336.0,235536.0,745.03,-0.06,English,12.59,Tier 2 City Customers,2024-10-06,Loss
17282,TI-CMP-18282,Influencer,Premium Shoppers,26.0,"Email, YouTube, WhatsApp",66534.0,8677.0,4694.0,2624.0,1361049.625,111.52,3.65,Hindi,24.04,Working Women,2025-05-23,Profit
17283,TI-CMP-18283,SEO,Premium Shoppers,15.0,"YouTube, Instagram",23592.0,1656.0,571.0,212.0,54908.0,604.26,-0.57,Hindi,10.34,Tier 2 City Customers,2025-01-31,Loss
17284,TI-CMP-18284,Social Media,Youth,30.0,Google,91261.0,10784.0,3051.0,950.0,227050.0,248.42,-0.04,Hindi,16.2,Premium Shoppers,2025-03-16,Loss
17285,TI-CMP-18285,SEO,Premium Shoppers,21.0,"Google, WhatsApp, YouTube",73468.0,2958.0,1464.0,1025.0,357725.0,236.56,0.48,Bengali,7.41,Tier 2 City Customers,2024-10-15,Profit
17286,TI-CMP-18286,SEO,Premium Shoppers,11.0,"Email, WhatsApp",40844.0,5639.0,1477.0,1759.0,452063.0,208.7,0.23,English,25.68,Working Women,2024-09-14,Profit
17287,TI-CMP-18287,SEO,Premium Shoppers,21.0,WhatsApp,12793.0,1054.0,1477.0,160.0,81600.0,560.06,-0.09,Bengali,12.48,Working Women,2024-07-04,Loss
17288,TI-CMP-18288,SEO,College Students,17.522264750789567,Google,96452.0,3919.0,2221.0,791.0,628054.0,374.16,1.12,English,8.42,Youth,2025-01-31,Profit
17289,TI-CMP-18289,Email,Youth,24.0,"WhatsApp, Instagram, Facebook",73291.0,3897.0,1943.0,1475.0,441025.0,57.17,4.23,Bengali,9.98,College Students,2024-12-14,Profit
17290,TI-CMP-18290,Influencer,Premium Shoppers,17.522264750789567,"Google, Instagram, WhatsApp",53035.0,4536.0,1395.0,833.0,618086.0,128.14,4.79,Hindi,12.75,Youth,2024-12-12,Profit
17291,TI-CMP-18291,Social Media,Working Women,24.0,"Facebook, WhatsApp, Email",26679.0,2147.0,1014.0,544.0,157216.0,208.7,0.38,English,13.89,Premium Shoppers,2024-08-10,Profit
17292,TI-CMP-18292,Influencer,College Students,29.0,Email,65913.0,8992.0,1919.0,752.0,449696.0,70.21,7.52,Tamil,17.69,College Students,2024-12-18,Profit
17293,TI-CMP-18293,Influencer,Youth,17.522264750789567,"Instagram, Email, Google",18925.0,2444.0,834.0,655.0,140825.0,224.41,-0.04,Bengali,20.78,Youth,2025-02-18,Loss
17294,TI-CMP-18294,Influencer,Tier 2 City Customers,22.0,"Google, Instagram, Email",94248.0,5482.0,2472.0,777.0,657120.0,229.74,2.68,Bengali,13.760886492146597,Youth,2024-08-31,Profit
17295,TI-CMP-18295,SEO,Working Women,14.0,"Instagram, Google",31159.0,3403.0,700.0,432.0,313200.0,592.62,0.22,English,14.55,Premium Shoppers,2025-03-17,Profit
17296,TI-CMP-18296,Paid Ads,Youth,17.522264750789567,"WhatsApp, YouTube, Email",37385.0,3425.0,1299.0,734.0,254698.0,208.7,0.66,Bengali,14.6,Working Women,2024-10-10,Profit
17298,TI-CMP-18298,Paid Ads,College Students,24.0,YouTube,46999.0,4069.0,962.0,409.0,274848.0,611.46,0.1,Bengali,11.57,Tier 2 City Customers,2025-02-26,Profit
17299,TI-CMP-18299,Influencer,Youth,5.0,"Instagram, Facebook, Email",49525.0,3166.0,1258.0,778.0,281636.0,372.23,-0.03,Bengali,10.5,Working Women,2024-08-02,Loss
17300,TI-CMP-18300,Social Media,Tier 2 City Customers,23.0,WhatsApp,96909.0,2132.0,1051.0,580.0,454720.0,385.54,1.03,English,3.88,Youth,2024-08-09,Profit
17301,TI-CMP-18301,SEO,Premium Shoppers,11.0,"Email, Google, Facebook",38457.0,2165.0,1211.0,777.0,531522.0,95.78,6.14,Bengali,11.17,Premium Shoppers,2024-07-26,Profit
17302,TI-CMP-18302,SEO,Tier 2 City Customers,11.0,YouTube,67642.0,9137.0,1477.0,2142.0,1028160.0,115.34,3.16,English,22.14,College Students,2025-05-16,Profit
17303,TI-CMP-18303,Email,Working Women,13.0,Facebook,29674.0,1856.0,592.0,777.0,118404.0,454.98,-0.67,Tamil,9.1,Tier 2 City Customers,2025-04-28,Loss
17304,TI-CMP-18304,Paid Ads,Premium Shoppers,16.0,"YouTube, Google",44347.0,1385.0,386.0,253.0,92598.0,847.37,-0.57,Tamil,13.760886492146597,College Students,2024-12-24,Loss
17306,TI-CMP-18306,Social Media,College Students,30.0,"Email, Google",55016.23549001948,7840.0,3312.0,1859.0,1156298.0,70.8,7.79,Bengali,24.0,Working Women,2025-02-12,Profit
17307,TI-CMP-18307,SEO,Working Women,7.0,Email,55016.23549001948,2194.0,732.0,548.0,212076.0,116.46,2.32,Tamil,4.15,Youth,2025-05-25,Profit
17308,TI-CMP-18308,Influencer,Premium Shoppers,11.0,"Facebook, Google",47779.0,3854.0,1785.0,833.0,304878.0,349.26,0.05,Hindi,13.55,Youth,2024-07-20,Profit
17309,TI-CMP-18309,Social Media,Premium Shoppers,8.0,"Instagram, Email",97619.0,6792.0,1986.0,1040.0,628160.0,191.42,2.16,English,10.06,College Students,2024-08-27,Profit
17310,TI-CMP-18310,Paid Ads,Tier 2 City Customers,15.0,Facebook,26862.0,1829.0,788.0,505.0,125745.0,165.34,0.51,Bengali,11.62,Working Women,2024-12-03,Profit
17311,TI-CMP-18311,Paid Ads,College Students,12.0,Google,63301.0,5874.0,2775.0,1318.0,865926.0,38.57,8.335,English,15.75,Tier 2 City Customers,2024-07-15,Profit
17313,TI-CMP-18313,SEO,Youth,6.0,"YouTube, Instagram",16299.0,1603.0,529.0,361.0,359270.0,662.32,0.5,English,15.3,Premium Shoppers,2024-12-19,Profit
17314,TI-CMP-18314,Influencer,Tier 2 City Customers,14.0,"Instagram, Facebook, Email",15604.0,921.0,408.0,160.0,103520.0,467.69,0.38,Tamil,9.54,Tier 2 City Customers,2024-09-28,Profit
17315,TI-CMP-18315,Paid Ads,Working Women,13.0,"WhatsApp, Email",64011.0,9079.0,4454.0,777.0,1112712.0,25.94,8.335,Tamil,25.22,Premium Shoppers,2024-07-12,Profit
17318,TI-CMP-18318,SEO,Tier 2 City Customers,15.0,Email,16981.0,805.0,1477.0,106.0,24168.0,850.34375,-0.73,Tamil,6.94,Youth,2024-10-09,Loss
17319,TI-CMP-18319,Paid Ads,Youth,26.0,"WhatsApp, YouTube",90006.0,3802.0,1138.0,589.0,169632.0,391.57,-0.26,Tamil,6.14,Youth,2025-04-06,Loss
17320,TI-CMP-18320,Social Media,Working Women,16.0,Email,95598.0,6332.0,2935.0,1282.0,348704.0,67.12,3.05,Hindi,11.03,Working Women,2025-03-02,Profit
17321,TI-CMP-18321,Paid Ads,Premium Shoppers,30.0,"Email, Google",57319.0,3919.0,1466.0,1143.0,768096.0,87.05,6.72,English,10.79,Premium Shoppers,2025-04-25,Profit
17322,TI-CMP-18322,SEO,Working Women,24.0,Google,44372.0,4049.0,2064.0,1012.0,752928.0,280.24,1.65,Bengali,16.06,Premium Shoppers,2025-03-15,Profit
17323,TI-CMP-18323,SEO,College Students,6.0,"Google, Instagram",29016.0,2691.0,1296.0,807.0,359270.0,171.3,1.6,Bengali,16.52,Premium Shoppers,2025-01-11,Profit
17324,TI-CMP-18324,SEO,Youth,18.0,YouTube,95598.0,8769.0,3847.0,2742.5,1361049.625,65.02,6.63,Bengali,16.21,Youth,2025-05-27,Profit
17325,TI-CMP-18325,Social Media,Tier 2 City Customers,24.0,WhatsApp,83854.0,2431.0,1211.0,449.0,242460.0,278.85,0.94,Bengali,4.88,Working Women,2025-05-27,Profit
17326,TI-CMP-18326,SEO,Working Women,10.0,"WhatsApp, Instagram",12146.0,855.0,172.0,76.0,31084.0,850.34375,-0.52,Hindi,9.08,Youth,2024-07-22,Loss
17327,TI-CMP-18327,Email,College Students,7.0,Facebook,93668.0,10805.0,1477.0,2259.0,1032363.0,119.41,2.83,English,13.760886492146597,Youth,2024-08-03,Profit
17328,TI-CMP-18328,Social Media,Premium Shoppers,15.0,"Email, Instagram",93435.0,12555.0,4818.0,2742.5,864862.0,68.13,3.63,Bengali,22.13,College Students,2024-08-15,Profit
17329,TI-CMP-18329,Paid Ads,Working Women,15.0,"Instagram, Google",24496.0,2849.0,1281.0,660.0,242880.0,151.34,1.43,Tamil,19.55,Premium Shoppers,2025-03-01,Profit
17330,TI-CMP-18330,Social Media,Working Women,21.0,"Google, WhatsApp",59384.0,2315.0,909.0,364.0,198744.0,384.09,0.42,Bengali,6.04,Tier 2 City Customers,2025-02-21,Profit
17331,TI-CMP-18331,SEO,College Students,23.0,"Facebook, WhatsApp",12022.0,1554.0,801.0,777.0,172500.0,630.55,-0.65,Hindi,22.46,Youth,2025-03-26,Loss
17332,TI-CMP-18332,SEO,Tier 2 City Customers,17.522264750789567,"YouTube, WhatsApp",68701.0,6889.0,4127.0,1967.0,1361049.625,76.01,8.1,Hindi,18.9,Youth,2025-05-18,Profit
17333,TI-CMP-18333,Influencer,Tier 2 City Customers,16.0,"Email, Instagram",60942.0,5267.0,2373.0,1629.0,1091430.0,155.74,3.3,Tamil,15.21,Working Women,2025-05-31,Profit
17334,TI-CMP-18334,Influencer,Tier 2 City Customers,28.0,"Google, WhatsApp",21756.0,2478.0,1470.0,851.0,226366.0,127.96,1.08,Tamil,22.06,Premium Shoppers,2024-07-30,Profit
17335,TI-CMP-18335,Email,Tier 2 City Customers,23.0,"Instagram, WhatsApp",90271.0,7386.0,3578.0,777.0,779090.0,123.25,7.14,English,13.760886492146597,Premium Shoppers,2025-06-03,Profit
17338,TI-CMP-18338,SEO,College Students,6.0,Instagram,55016.23549001948,8456.0,4413.0,1345.0,359270.0,69.08,2.87,Hindi,16.9,Premium Shoppers,2025-05-18,Profit
17339,TI-CMP-18339,Email,Tier 2 City Customers,15.0,"Facebook, WhatsApp, Google",73727.0,3465.0,717.0,314.0,210380.0,358.15,0.87,English,6.1,Working Women,2024-10-03,Profit
17340,TI-CMP-18340,Paid Ads,Working Women,27.0,"Facebook, Instagram, Google",61617.0,2147.0,1161.0,655.0,198465.0,328.04,-0.08,English,6.43,College Students,2025-05-15,Loss
17341,TI-CMP-18341,SEO,Premium Shoppers,17.0,"Email, Instagram, Google",82750.0,5664.0,3072.0,1769.0,813740.0,168.25,1.73,Hindi,12.69,Youth,2025-01-30,Profit
17342,TI-CMP-18342,SEO,Working Women,24.0,"WhatsApp, YouTube, Google",78967.0,9724.0,1952.0,749.0,281624.0,93.66,3.01,Bengali,15.73,Tier 2 City Customers,2024-10-19,Profit
17343,TI-CMP-18343,Email,Premium Shoppers,17.0,"Facebook, WhatsApp, Instagram",11588.0,1736.0,946.0,599.0,140765.0,285.05,-0.18,Hindi,13.760886492146597,Youth,2025-01-06,Loss
17344,TI-CMP-18344,Email,College Students,12.0,"Email, Instagram",92072.0,11485.0,5101.5,2742.5,1361049.625,83.6,4.94,Hindi,23.06,College Students,2025-01-01,Profit
17345,TI-CMP-18345,Paid Ads,Working Women,12.0,"Facebook, Google, WhatsApp",71537.0,4433.0,1869.0,777.0,591221.0,116.09,5.55,Bengali,10.2,College Students,2024-07-29,Profit
