,Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,ROI_Flag
2826,NY-CMP-3826,Paid Ads,Tier 2 City Customers,22.0,"WhatsApp, Email, Google",65712.0,3940.0,892.0,374.0,108834.0,714.96,-0.59,Hindi,7.92,Premium Shoppers,2024-09-08,Loss
2828,NY-CMP-3828,Paid Ads,Working Women,18.0,"Instagram, Email",37526.0,2177.0,1175.0,911.0,637700.0,161.96,3.32,Hindi,13.781462901942962,College Students,2024-12-21,Profit
2829,NY-CMP-3829,Social Media,Working Women,26.0,"Facebook, Google, Email",29500.0,2465.0,1114.0,608.0,255968.0,321.26,0.31,Hindi,14.19,Youth,2025-03-05,Profit
2830,NY-CMP-3830,Paid Ads,College Students,21.0,Instagram,48795.0,3121.0,625.0,313.0,164012.0,265.91,0.97,Tamil,8.32,Youth,2025-05-02,Profit
2831,NY-CMP-3831,Social Media,Tier 2 City Customers,17.0,"WhatsApp, Google",76076.0,3122.0,690.0,522.0,187920.0,376.35,-0.04,Bengali,5.7,Working Women,2025-05-02,Loss
2832,NY-CMP-3832,Social Media,Youth,12.0,WhatsApp,28905.0,2778.0,1479.0,780.0,400920.0,198.49,1.59,English,16.08,Tier 2 City Customers,2024-10-25,Profit
2833,NY-CMP-3833,Influencer,Tier 2 City Customers,26.0,YouTube,25723.0,1238.0,508.0,284.0,211580.0,859.24,-0.13,Tamil,7.89,College Students,2025-02-17,Loss
2834,NY-CMP-3834,Email,Premium Shoppers,21.0,"Instagram, Google, Facebook",29625.0,3351.0,1683.0,982.0,634372.0,89.89,6.19,Tamil,20.31,Premium Shoppers,2024-07-27,Profit
2835,NY-CMP-3835,SEO,College Students,10.0,WhatsApp,19124.0,2626.0,1140.0,835.0,371575.0,272.07,0.64,Tamil,24.06,College Students,2025-02-01,Profit
2836,NY-CMP-3836,Influencer,Premium Shoppers,17.0,"YouTube, Email",26955.0,2597.0,1495.0,619.0,393065.0,169.57,2.74,Hindi,17.48,College Students,2024-12-11,Profit
2837,NY-CMP-3837,Paid Ads,Working Women,12.0,"Email, Google, WhatsApp",85978.0,5710.0,1479.0,1390.0,699170.0,102.72,3.9,Tamil,11.99,Working Women,2025-01-07,Profit
2838,NY-CMP-3838,SEO,Working Women,24.0,Facebook,54520.0,2768.0,874.0,571.0,409407.0,361.04,0.99,English,7.73,Youth,2024-09-30,Profit
2839,NY-CMP-3839,Paid Ads,Working Women,27.0,Facebook,41646.0,3909.0,1951.0,1440.0,840960.0,94.73,5.16,English,21.94,Premium Shoppers,2025-02-02,Profit
2840,NY-CMP-3840,Paid Ads,College Students,13.0,"YouTube, Email, Facebook",19194.0,2133.0,940.0,284.0,195960.0,859.24,-0.2,Bengali,17.49,Premium Shoppers,2025-05-16,Loss
2841,NY-CMP-3841,Social Media,Premium Shoppers,16.0,Instagram,73413.0,5103.0,1198.0,680.0,361760.0,324.37,0.64,English,9.51,Premium Shoppers,2025-05-01,Profit
2842,NY-CMP-3842,Email,Working Women,23.0,"WhatsApp, Email, Facebook",81195.0,7206.0,3413.0,1588.0,1103660.0,207.23,2.35,Tamil,15.03,Premium Shoppers,2024-09-23,Profit
2843,NY-CMP-3843,SEO,Tier 2 City Customers,26.0,"WhatsApp, Email, Instagram",96171.0,12975.875,5095.0,1875.0,866250.0,85.79,4.39,Hindi,23.27,Working Women,2025-03-12,Profit
2844,NY-CMP-3844,Email,College Students,21.0,Email,31659.0,964.0,1479.0,209.0,54340.0,313.18,-0.17,English,4.71,College Students,2024-11-19,Loss
2845,NY-CMP-3845,Paid Ads,Working Women,21.0,"Instagram, WhatsApp",31365.0,4196.0,2111.0,1169.0,330827.0,177.69,0.59,English,23.84,Tier 2 City Customers,2025-05-02,Profit
2846,NY-CMP-3846,Email,Youth,29.0,Google,37737.0,4155.0,2490.0,1387.0,1022219.0,133.06,4.54,Hindi,21.28,Working Women,2025-03-17,Profit
2847,NY-CMP-3847,Influencer,Working Women,17.0,"Google, Facebook",10590.0,1324.0,268.0,193.0,56163.0,859.24,-0.66,Hindi,16.86,Youth,2024-11-05,Loss
2849,NY-CMP-3849,Email,Working Women,22.0,"YouTube, Instagram, WhatsApp",80664.0,3437.0,1433.0,622.0,290474.0,416.9,0.12,Bengali,6.81,College Students,2024-08-05,Profit
2850,NY-CMP-3850,SEO,Working Women,29.0,"Google, Facebook",43785.0,916.0,476.0,322.0,175168.0,499.75,0.09,English,3.91,Premium Shoppers,2025-03-31,Profit
2851,NY-CMP-3851,Email,College Students,24.0,"Email, Google",24046.0,858.0,319.0,113.0,60568.0,833.73,-0.36,Tamil,5.36,College Students,2025-05-17,Loss
2852,NY-CMP-3852,Influencer,Tier 2 City Customers,12.0,"Google, WhatsApp, YouTube",93672.0,4443.0,2450.0,1007.0,582046.0,56.08,8.46,Tamil,13.781462901942962,Tier 2 City Customers,2025-01-24,Profit
2853,NY-CMP-3853,Email,College Students,19.0,"YouTube, Email, WhatsApp",63473.0,3909.0,1747.0,829.0,461753.0,229.26,1.43,Hindi,9.33,Working Women,2024-10-17,Profit
2854,NY-CMP-3854,SEO,College Students,27.0,"YouTube, Instagram",30224.0,3909.0,1893.0,888.0,642912.0,267.27,1.71,English,22.13,Tier 2 City Customers,2025-03-22,Profit
2855,NY-CMP-3855,SEO,Tier 2 City Customers,26.0,"Google, Facebook, WhatsApp",16686.0,1748.0,833.0,536.0,414864.0,124.5,5.22,Tamil,13.781462901942962,College Students,2024-11-28,Profit
2856,NY-CMP-3856,SEO,Premium Shoppers,26.0,"WhatsApp, Instagram",90519.0,7200.0,2352.0,1624.0,359832.0,72.57,2.05,Bengali,12.35,Working Women,2024-10-09,Profit
2858,NY-CMP-3858,Social Media,Premium Shoppers,25.0,"Email, Instagram",49802.0,2428.0,1170.0,927.0,236385.0,63.02,3.05,Hindi,9.09,Youth,2025-01-06,Profit
2859,NY-CMP-3859,Paid Ads,Youth,19.0,YouTube,56051.0,1820.0,1064.0,431.0,119387.0,452.23,-0.39,Bengali,5.91,College Students,2025-02-09,Loss
2860,NY-CMP-3860,SEO,Working Women,16.0,"Instagram, WhatsApp",18540.0,1428.0,397.0,144.0,44496.0,817.6,-0.62,English,10.62,Working Women,2025-06-10,Loss
2861,NY-CMP-3861,SEO,Tier 2 City Customers,30.0,"YouTube, Email, Facebook",13272.0,690.0,261.0,116.0,31784.0,859.24,-0.68,English,8.04,Youth,2025-03-13,Loss
2862,NY-CMP-3862,SEO,Youth,6.0,"Instagram, Google, Facebook",25107.0,1767.0,691.0,533.0,139113.0,268.28,-0.03,Hindi,11.91,Premium Shoppers,2024-11-06,Loss
2863,NY-CMP-3863,Email,College Students,15.0,"YouTube, Instagram",72425.0,6844.0,2532.0,954.0,437886.0,255.81,0.79,Bengali,14.26,Tier 2 City Customers,2024-07-30,Profit
2864,NY-CMP-3864,Paid Ads,Youth,9.0,WhatsApp,86937.0,6941.0,3770.0,1427.0,806255.0,41.99,8.46,Tamil,13.96,Premium Shoppers,2024-11-11,Profit
2865,NY-CMP-3865,Paid Ads,College Students,13.0,Email,78556.0,8867.0,4377.0,2661.0,1346466.0,37.3,8.46,Tamil,20.25,Youth,2024-08-28,Profit
2866,NY-CMP-3866,Social Media,Youth,9.0,"Email, Facebook",33226.0,4507.0,1137.0,873.0,488007.0,71.92,6.77,Tamil,19.61,Premium Shoppers,2025-05-10,Profit
2867,NY-CMP-3867,Email,Working Women,25.0,YouTube,65616.0,8286.0,2252.0,1245.0,846600.0,70.01,8.46,English,17.96,College Students,2025-05-21,Profit
2868,NY-CMP-3868,Paid Ads,Working Women,17.0,YouTube,54830.0,3643.0,1558.0,695.0,216840.0,413.2,-0.24,English,10.75,Premium Shoppers,2024-10-05,Loss
2869,NY-CMP-3869,Paid Ads,Working Women,6.0,"WhatsApp, Facebook, Email",31649.0,2779.0,768.0,535.0,199555.0,250.9,0.49,Tamil,12.9,Working Women,2025-01-13,Profit
2870,NY-CMP-3870,Email,Working Women,22.0,"Email, Facebook",55119.386698247275,2027.0,1176.0,635.0,481965.0,273.8,1.77,Tamil,12.86,Tier 2 City Customers,2024-07-09,Profit
2871,NY-CMP-3871,Email,Working Women,22.0,Facebook,72914.0,10112.0,5095.0,2800.375,1370861.875,44.75,8.46,English,26.78,Youth,2024-08-24,Profit
2872,NY-CMP-3872,Email,Tier 2 City Customers,29.0,"Email, WhatsApp, Instagram",24246.0,3217.0,1497.0,605.0,244420.0,92.82,3.35,Hindi,21.94,Premium Shoppers,2025-01-31,Profit
2873,NY-CMP-3873,Social Media,Tier 2 City Customers,18.0,"Instagram, YouTube",64348.0,7807.0,2823.0,1763.0,902656.0,135.05,2.79,English,19.26,Working Women,2025-03-25,Profit
2875,NY-CMP-3875,Influencer,Youth,10.0,"Facebook, WhatsApp, Email",10253.0,252.0,69.0,31.0,20801.0,859.24,-0.22,Bengali,3.43,Youth,2025-06-06,Loss
2876,NY-CMP-3876,SEO,Premium Shoppers,16.0,"YouTube, WhatsApp",18836.0,635.0,137.0,98.0,54390.0,859.24,-0.35,Tamil,4.62,Working Women,2024-07-08,Loss
2877,NY-CMP-3877,Influencer,Tier 2 City Customers,30.0,"Google, Instagram, Facebook",14411.0,1233.0,644.0,240.0,126720.0,859.24,-0.39,Bengali,14.69,College Students,2024-10-27,Loss
2878,NY-CMP-3878,SEO,College Students,15.0,"Google, Instagram",23891.0,1120.0,252.0,188.0,130096.0,512.77,0.35,Hindi,6.53,College Students,2024-11-24,Profit
2879,NY-CMP-3879,Social Media,Tier 2 City Customers,30.0,Google,46074.0,940.0,546.0,218.0,48396.0,517.09,-0.57,English,3.7,Working Women,2025-04-01,Loss
2880,NY-CMP-3880,Influencer,Tier 2 City Customers,22.0,WhatsApp,18357.0,1467.0,812.0,271.0,163142.0,376.99,0.6,Bengali,13.89,College Students,2024-08-24,Profit
2881,NY-CMP-3881,Social Media,Working Women,11.0,WhatsApp,58810.0,2436.0,680.0,313.0,203450.0,500.79,0.3,English,5.83,Youth,2024-12-22,Profit
2882,NY-CMP-3882,Email,Working Women,11.0,Instagram,30266.0,2893.0,830.0,454.0,359832.0,660.74,0.2,English,13.8,Youth,2025-05-08,Profit
2883,NY-CMP-3883,Social Media,Premium Shoppers,7.0,Google,97434.0,8549.0,2519.0,1303.0,359832.0,101.71,1.72,Hindi,12.7,Youth,2024-11-05,Profit
2884,NY-CMP-3884,Influencer,Youth,20.0,"Facebook, WhatsApp, YouTube",29716.0,632.0,299.0,90.0,72000.0,859.24,-0.07,English,13.781462901942962,Tier 2 City Customers,2024-07-08,Loss
2885,NY-CMP-3885,Email,Tier 2 City Customers,11.0,"Email, Instagram",69489.0,3378.0,1673.0,1217.0,915184.0,152.41,3.93,English,9.02,College Students,2025-02-14,Profit
2886,NY-CMP-3886,Influencer,Tier 2 City Customers,29.0,WhatsApp,48512.0,2011.0,485.0,251.0,126002.0,859.24,-0.42,Tamil,5.66,Working Women,2024-11-20,Loss
2887,NY-CMP-3887,Social Media,Premium Shoppers,18.0,"Google, Email",61738.0,7424.0,4434.0,2800.375,1370861.875,23.61,8.46,English,24.6,College Students,2024-11-20,Profit
2888,NY-CMP-3888,Paid Ads,Tier 2 City Customers,25.0,"Email, Google",25516.0,810.0,315.0,249.0,99600.0,802.88,-0.5,Bengali,13.781462901942962,Premium Shoppers,2024-08-23,Loss
2889,NY-CMP-3889,Paid Ads,Tier 2 City Customers,12.0,"Instagram, Email, Facebook",43030.0,3909.0,1479.0,422.0,284006.0,311.39,1.16,Hindi,5.62,College Students,2025-05-18,Profit
2890,NY-CMP-3890,Social Media,Working Women,17.444507737586633,"WhatsApp, Google, Email",12718.0,1406.0,349.0,111.0,359832.0,859.24,2.77,English,14.67,College Students,2024-09-08,Profit
2891,NY-CMP-3891,Social Media,Youth,15.0,Instagram,55119.386698247275,5270.0,1517.0,680.0,476680.0,344.17,1.04,Bengali,11.66,Working Women,2024-09-06,Profit
2892,NY-CMP-3892,Social Media,Premium Shoppers,20.0,"Email, Google, WhatsApp",94273.0,12975.875,5095.0,2800.375,1370861.875,30.37,8.46,Bengali,28.02,Premium Shoppers,2025-05-18,Profit
2893,NY-CMP-3893,SEO,Tier 2 City Customers,24.0,"Facebook, Email, YouTube",55119.386698247275,6313.0,3352.0,1257.0,258942.0,110.48,0.86,Hindi,25.4,Working Women,2024-07-16,Profit
2894,NY-CMP-3894,Email,Tier 2 City Customers,18.0,Google,13409.0,1145.0,542.0,429.0,328614.0,380.82,1.01,Hindi,15.78,College Students,2025-05-02,Profit
2895,NY-CMP-3895,Paid Ads,Premium Shoppers,30.0,"Email, Google, Instagram",28792.0,3810.0,1361.0,602.0,160132.0,364.24,-0.27,Tamil,20.05,Working Women,2025-05-02,Loss
2896,NY-CMP-3896,Social Media,Tier 2 City Customers,13.0,"Instagram, Facebook",97942.0,6939.0,2350.0,872.0,549360.0,59.52,8.46,Hindi,10.37,Working Women,2025-06-06,Profit
2897,NY-CMP-3897,Influencer,Premium Shoppers,13.0,"Email, Instagram, Google",67932.0,6933.0,1855.0,686.0,451388.0,154.79,3.25,Tamil,13.95,Tier 2 City Customers,2024-12-20,Profit
2898,NY-CMP-3898,SEO,Working Women,9.0,"YouTube, WhatsApp",63258.0,6054.0,1292.0,512.0,109056.0,374.15,-0.43,Bengali,12.42,College Students,2025-01-28,Loss
2899,NY-CMP-3899,Email,College Students,8.0,"YouTube, Facebook, Instagram",90297.0,8172.0,3637.0,2083.0,597821.0,85.97,2.34,Tamil,15.38,Tier 2 City Customers,2024-11-14,Profit
2900,NY-CMP-3900,Influencer,Tier 2 City Customers,8.0,"Email, Facebook, YouTube",33135.0,4111.0,2226.0,736.0,197984.0,207.23,0.3,Bengali,21.35,Working Women,2024-09-24,Profit
2901,NY-CMP-3901,Influencer,Tier 2 City Customers,12.0,"WhatsApp, YouTube",21862.0,1659.0,947.0,403.0,173693.0,270.39,0.59,Bengali,13.76,Premium Shoppers,2025-01-24,Profit
2902,NY-CMP-3902,Social Media,Tier 2 City Customers,17.444507737586633,"Email, Instagram",65798.0,8082.0,4021.0,2549.0,1261755.0,29.16,8.46,Bengali,22.27,Youth,2024-12-21,Profit
2903,NY-CMP-3903,Paid Ads,Tier 2 City Customers,9.0,"Email, YouTube, Google",65280.0,9375.0,3210.0,1878.0,993462.0,138.62,2.82,Hindi,22.16,Tier 2 City Customers,2024-10-24,Profit
2904,NY-CMP-3904,SEO,Working Women,6.0,"Google, Facebook",55119.386698247275,4765.0,1479.0,1056.0,700128.0,193.69,2.42,Hindi,9.25,Youth,2025-05-09,Profit
2905,NY-CMP-3905,Influencer,Youth,16.0,"Instagram, Email",21677.0,2785.0,1444.0,536.0,239592.0,105.75,3.23,Hindi,21.98,Working Women,2024-10-20,Profit
2906,NY-CMP-3906,Influencer,Working Women,25.0,"Google, WhatsApp",50599.0,6785.0,3074.0,1961.0,1370861.875,108.77,5.43,Tamil,23.36,College Students,2025-04-12,Profit
2907,NY-CMP-3907,Influencer,Premium Shoppers,12.0,"Instagram, YouTube, Email",21422.0,1118.0,494.0,230.0,111550.0,859.24,-0.44,Hindi,8.6,Tier 2 City Customers,2025-01-31,Loss
2908,NY-CMP-3908,Social Media,Working Women,28.0,"YouTube, Instagram, Google",77414.0,5358.0,2567.0,1932.0,888720.0,120.0,2.83,English,13.781462901942962,Working Women,2024-12-15,Profit
2909,NY-CMP-3909,Paid Ads,Premium Shoppers,6.0,Google,55119.386698247275,3377.0,1817.0,1183.0,946400.0,89.93,7.9,Hindi,8.39,Working Women,2024-11-21,Profit
2910,NY-CMP-3910,SEO,Working Women,17.444507737586633,"Email, Facebook, YouTube",70935.0,6691.0,1828.0,1461.0,344796.0,207.23,0.14,English,14.07,College Students,2024-09-20,Profit
2911,NY-CMP-3911,Influencer,Tier 2 City Customers,24.0,"Instagram, Google",26263.0,2324.0,943.0,572.0,154440.0,293.11,-0.08,English,14.62,Tier 2 City Customers,2024-11-05,Loss
2912,NY-CMP-3912,Email,Youth,28.0,"YouTube, Email, Facebook",55119.386698247275,2512.0,1479.0,730.0,395660.0,207.23,1.62,English,8.5,College Students,2024-12-24,Profit
2913,NY-CMP-3913,Influencer,College Students,11.0,"Facebook, YouTube",21070.0,2848.0,1294.0,740.0,199800.0,189.46,0.43,Tamil,23.17,College Students,2025-03-16,Profit
2914,NY-CMP-3914,Paid Ads,Tier 2 City Customers,16.0,Email,11787.0,1718.0,412.0,197.0,117018.0,859.24,-0.31,Hindi,19.74,Youth,2024-08-14,Loss
2915,NY-CMP-3915,Social Media,Working Women,14.0,"WhatsApp, Email, Facebook",48004.0,3296.0,1164.0,682.0,362824.0,346.17,0.54,Bengali,10.71,Premium Shoppers,2024-11-26,Profit
2916,NY-CMP-3916,Email,Youth,14.0,"Facebook, Google, YouTube",58621.0,5658.0,2640.0,1519.0,824817.0,125.98,3.31,Bengali,16.75,Tier 2 City Customers,2024-09-10,Profit
2917,NY-CMP-3917,SEO,Tier 2 City Customers,19.0,Facebook,68541.0,9534.0,4912.0,1849.0,1370861.875,155.31,3.77,Hindi,23.77,Working Women,2024-09-22,Profit
2918,NY-CMP-3918,Paid Ads,College Students,10.0,Facebook,79078.0,11573.0,4482.0,1536.0,800256.0,74.55,5.99,English,22.25,Tier 2 City Customers,2024-11-07,Profit
2919,NY-CMP-3919,Influencer,Tier 2 City Customers,16.0,"Google, Email",81863.0,2673.0,919.0,398.0,226064.0,217.63,1.61,Bengali,4.87,Tier 2 City Customers,2025-02-20,Profit
2920,NY-CMP-3920,SEO,Working Women,25.0,"Instagram, Facebook",24391.0,2012.0,1081.0,739.0,359832.0,303.94,0.6,Hindi,15.71,College Students,2025-01-16,Profit
2921,NY-CMP-3921,Paid Ads,Premium Shoppers,29.0,Email,18152.0,2025.0,1148.0,463.0,191682.0,388.38,0.07,Hindi,20.03,Youth,2025-03-03,Profit
2922,NY-CMP-3922,Social Media,College Students,28.0,"Email, Facebook",51226.0,1738.0,374.0,234.0,157014.0,788.7,-0.15,Bengali,4.58,Working Women,2025-05-05,Loss
2924,NY-CMP-3924,Paid Ads,College Students,14.0,Facebook,48360.0,3591.0,744.0,255.0,180030.0,766.75,-0.08,Hindi,9.49,Premium Shoppers,2025-01-09,Loss
2925,NY-CMP-3925,SEO,College Students,23.0,"WhatsApp, YouTube, Email",26297.0,3692.0,1158.0,380.0,77520.0,418.12,-0.51,Hindi,19.89,College Students,2025-02-24,Loss
2926,NY-CMP-3926,Email,Working Women,22.0,"Instagram, Google, Facebook",73615.0,2652.0,977.0,476.0,376040.0,249.16,2.17,English,5.58,Premium Shoppers,2025-05-25,Profit
2927,NY-CMP-3927,Email,College Students,16.0,Instagram,10342.0,878.0,369.0,234.0,83070.0,859.24,-0.59,Tamil,14.32,Youth,2024-12-31,Loss
2928,NY-CMP-3928,Email,Working Women,22.0,"Facebook, WhatsApp, Email",99037.0,9085.0,5095.0,2800.375,359832.0,63.2,1.03,Hindi,17.47,College Students,2024-11-21,Profit
2929,NY-CMP-3929,Paid Ads,Premium Shoppers,26.0,"Facebook, Google, WhatsApp",57910.0,8292.0,4321.0,2800.375,1370861.875,79.03,5.19,Tamil,27.36,Premium Shoppers,2024-08-19,Profit
2930,NY-CMP-3930,Email,Working Women,13.0,"Google, Facebook",34110.0,1052.0,567.0,374.0,237490.0,607.0,0.05,Bengali,5.84,Working Women,2024-11-30,Profit
2931,NY-CMP-3931,Influencer,College Students,13.0,"Google, Email, Instagram",88104.0,10340.0,3101.0,1808.0,435728.0,108.96,1.21,Tamil,17.31,College Students,2024-11-26,Profit
2932,NY-CMP-3932,Paid Ads,Youth,15.0,Instagram,55119.386698247275,2004.0,723.0,491.0,281343.0,253.51,1.26,Bengali,17.21,Tier 2 City Customers,2025-01-29,Profit
2933,NY-CMP-3933,Email,Premium Shoppers,12.0,"YouTube, Facebook, Instagram",17830.0,1091.0,614.0,246.0,61746.0,859.24,-0.71,English,10.94,College Students,2024-07-31,Loss
2934,NY-CMP-3934,Influencer,College Students,10.0,"Email, Instagram",77293.0,2208.0,523.0,366.0,143472.0,635.01,-0.38,Hindi,4.01,Youth,2025-02-27,Loss
2935,NY-CMP-3935,Paid Ads,Tier 2 City Customers,27.0,WhatsApp,74492.0,8099.0,2991.0,1168.0,359832.0,86.13,2.58,Bengali,16.46,College Students,2024-07-22,Profit
2936,NY-CMP-3936,Email,Youth,19.0,"YouTube, Google",55119.386698247275,4781.0,1783.0,963.0,381348.0,80.88,3.9,English,11.5,Youth,2025-03-29,Profit
2937,NY-CMP-3937,Email,Premium Shoppers,23.0,"Email, YouTube, WhatsApp",56224.0,8284.0,2925.0,1782.0,1047816.0,126.44,3.65,Tamil,23.11,Premium Shoppers,2025-04-21,Profit
2938,NY-CMP-3938,Social Media,Working Women,29.0,"Facebook, Email, YouTube",45500.0,2218.0,450.0,195.0,106080.0,859.24,-0.37,Bengali,6.29,Youth,2024-07-13,Loss
2939,NY-CMP-3939,SEO,College Students,16.0,Google,84213.0,2683.0,1059.0,678.0,463074.0,242.87,1.81,English,5.25,Tier 2 City Customers,2025-02-11,Profit
2940,NY-CMP-3940,Email,Youth,30.0,"Instagram, WhatsApp",70928.0,3909.0,2066.0,1354.0,878746.0,40.92,8.46,Tamil,11.98,College Students,2024-09-13,Profit
2941,NY-CMP-3941,Social Media,Premium Shoppers,30.0,"WhatsApp, YouTube",74862.0,7889.0,4182.0,1879.0,359832.0,136.22,0.41,English,18.63,Tier 2 City Customers,2024-08-21,Profit
2942,NY-CMP-3942,Email,Youth,8.0,"Facebook, Instagram",22619.0,642.0,321.0,117.0,42588.0,859.24,-0.58,Bengali,4.77,Premium Shoppers,2024-07-04,Loss
2943,NY-CMP-3943,Paid Ads,Tier 2 City Customers,10.0,"Google, WhatsApp, YouTube",63466.0,9308.0,5086.0,2800.375,1339310.0,72.11,5.63,Hindi,28.53,Tier 2 City Customers,2025-01-23,Profit
2944,NY-CMP-3944,Email,Youth,18.0,"YouTube, Email, WhatsApp",92911.0,3836.0,881.0,554.0,122434.0,539.44,-0.59,Bengali,5.67,College Students,2025-04-15,Loss
2945,NY-CMP-3945,Email,Working Women,15.0,"WhatsApp, Google",48338.0,1504.0,473.0,252.0,168336.0,406.71,0.64,Hindi,4.61,Working Women,2024-12-24,Profit
2946,NY-CMP-3946,Influencer,Youth,15.0,"Email, YouTube, Instagram",76454.0,6920.0,3569.0,2101.0,993773.0,65.67,6.2,Hindi,16.47,Premium Shoppers,2024-11-16,Profit
2947,NY-CMP-3947,Email,Working Women,25.0,"Email, Instagram",57303.0,3519.0,1479.0,647.0,508542.0,415.02,0.89,Bengali,10.02,Youth,2025-02-19,Profit
2948,NY-CMP-3948,SEO,Working Women,23.0,"WhatsApp, Google",60814.0,3909.0,1573.0,982.0,758104.0,270.74,1.85,Bengali,10.37,Tier 2 City Customers,2025-02-20,Profit
2949,NY-CMP-3949,SEO,Tier 2 City Customers,10.0,YouTube,66888.0,4754.0,2844.0,2136.0,1326456.0,26.09,8.46,English,14.55,Premium Shoppers,2025-01-11,Profit
2950,NY-CMP-3950,Influencer,Tier 2 City Customers,23.0,"Instagram, Facebook, Email",35235.0,1605.0,1479.0,194.0,103790.0,859.24,-0.38,Tamil,6.05,Tier 2 City Customers,2025-05-25,Loss
2951,NY-CMP-3951,Paid Ads,College Students,21.0,"YouTube, Facebook",92694.0,3909.0,2829.0,1936.0,774400.0,114.0,2.51,Hindi,10.28,College Students,2025-01-13,Profit
2952,NY-CMP-3952,SEO,Youth,19.0,"Instagram, YouTube, Google",18766.0,3909.0,281.0,92.0,43240.0,859.24,-0.45,Hindi,5.44,College Students,2024-12-22,Loss
2953,NY-CMP-3953,SEO,Working Women,24.0,"Instagram, WhatsApp",21751.0,2751.0,1183.0,876.0,395952.0,279.7,0.62,Tamil,22.11,Tier 2 City Customers,2025-04-25,Profit
2954,NY-CMP-3954,SEO,Premium Shoppers,6.0,Email,39562.0,4750.0,2728.0,1811.0,881957.0,52.58,8.26,Hindi,23.48,Working Women,2024-10-28,Profit
2955,NY-CMP-3955,Influencer,College Students,25.0,"Instagram, WhatsApp",93090.0,2936.0,1449.0,440.0,184800.0,207.23,1.03,Hindi,5.18,Tier 2 City Customers,2024-07-01,Profit
2956,NY-CMP-3956,Social Media,Premium Shoppers,6.0,"Instagram, YouTube",65037.0,3775.0,1637.0,854.0,395402.0,231.13,1.0,Bengali,9.63,Working Women,2024-07-01,Profit
2957,NY-CMP-3957,Email,Working Women,16.0,YouTube,29648.0,3371.0,1776.0,929.0,403186.0,222.84,0.95,Tamil,20.49,College Students,2025-05-12,Profit
2959,NY-CMP-3959,Influencer,Working Women,5.0,"Google, Facebook, WhatsApp",11505.0,1615.0,630.0,393.0,128511.0,494.39,-0.34,Bengali,22.93,Working Women,2024-10-07,Loss
2960,NY-CMP-3960,Paid Ads,Working Women,5.0,Google,88071.0,9461.0,2393.0,825.0,641025.0,303.58,1.56,Hindi,14.4,Working Women,2024-07-04,Profit
2961,NY-CMP-3961,Paid Ads,College Students,9.0,"Google, Instagram",73992.0,9244.0,1479.0,2132.0,1370861.875,99.28,5.48,Hindi,19.14,Premium Shoppers,2024-07-02,Profit
2963,NY-CMP-3963,Influencer,College Students,5.0,WhatsApp,18527.0,1518.0,849.0,591.0,193257.0,334.06,-0.02,Hindi,15.97,College Students,2025-05-02,Loss
2964,NY-CMP-3964,Paid Ads,Tier 2 City Customers,17.444507737586633,Instagram,49223.0,6688.0,3528.0,1917.0,400653.0,88.55,1.36,Hindi,24.65,Tier 2 City Customers,2024-07-05,Profit
2965,NY-CMP-3965,Paid Ads,Tier 2 City Customers,7.0,"Email, Facebook",11725.0,1278.0,330.0,173.0,98437.0,207.23,1.75,Bengali,15.19,Working Women,2024-10-25,Profit
2966,NY-CMP-3966,Social Media,Tier 2 City Customers,21.0,Google,65323.0,1707.0,454.0,226.0,93790.0,859.24,-0.52,Tamil,3.65,Youth,2025-01-21,Loss
2967,NY-CMP-3967,Email,Premium Shoppers,23.0,WhatsApp,99905.0,12975.875,2944.0,2311.0,1370861.875,87.45,5.78,English,19.93,Tier 2 City Customers,2025-03-22,Profit
2968,NY-CMP-3968,SEO,Youth,23.0,"YouTube, WhatsApp",47990.0,2894.0,1103.0,691.0,536907.0,191.02,3.07,Hindi,9.77,Premium Shoppers,2025-05-26,Profit
2969,NY-CMP-3969,Email,College Students,5.0,WhatsApp,43692.0,6072.0,1354.0,960.0,287040.0,74.08,3.04,English,19.19,College Students,2025-05-12,Profit
